id;date;x;y;domain_en;domain_fr;domain_nl;kind_en;kind_fr;kind_nl;action_en;action_fr;action_nl;action_amount;materials_en;materials_fr;materials_nl;municipality;nis_code;insee_code;gbif_code
19251;07/02/2020;95416.14685167815;169451.6470584385;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;Identified;Observé;Vastgesteld;0;Chemical control=6, Bins and tubes=1, Follow-up=7;Produits chimiques=6, Tubes=1, Suivi=7;Chemische bestrijding=6, Bakken en buizen=1, Opvolging=7;OUDENAARDE (BE);45035;;2439261
19267;07/02/2020;98215.34615989384;183440.88613553718;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;Identified;Observé;Vastgesteld;0;Bins and tubes=1, Follow-up=8, Chemical control=8;Tubes=1, Suivi=8, Produits chimiques=8;Bakken en buizen=1, Opvolging=8, Chemische bestrijding=8;NAZARETH (BE);44048;;2439261
19313;10/02/2020;81697.99577604106;217553.92697515618;Animal;Animal;Dier;Muskrat;Rat musqué;Muskusrat;;;;;Follow-up=11;Suivi=11;Opvolging=11;MALDEGEM (BE);43010;;5219858
19314;11/02/2020;101435.64036850579;183831.36546942964;Animal;Animal;Dier;Other;Autre;Andere;Catch;Capturé;Gevangen;15;Follow-up=20, Trap cage=1;Suivi=20, Nasses à rat musqué=1;Opvolging=20, Vangkooi=1;DE PINTE (BE);44012;;UNKNOWN
19321;11/02/2020;101835.48306282167;184116.99903969746;Animal;Animal;Dier;Other;Autre;Andere;Identified;Observé;Vastgesteld;0;Follow-up=1;Suivi=1;Opvolging=1;DE PINTE (BE);44012;;UNKNOWN
19322;11/02/2020;101957.31262542284;184504.05914010573;Animal;Animal;Dier;Other;Autre;Andere;Identified;Observé;Vastgesteld;0;Follow-up=1;Suivi=1;Opvolging=1;DE PINTE (BE);44012;;UNKNOWN
19425;13/02/2020;130972.75663556963;204638.6095707398;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;;;;;Bins and tubes=1, Chemical control=4, Follow-up=7;Tubes=1, Produits chimiques=4, Suivi=7;Bakken en buizen=1, Chemische bestrijding=4, Opvolging=7;SINT-NIKLAAS (BE);46021;;2439261
19337;13/02/2020;102082.9280668525;211842.52399816085;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;;;;;Chemical control=5, Follow-up=7, Bins and tubes=1;Produits chimiques=5, Suivi=7, Tubes=1;Chemische bestrijding=5, Opvolging=7, Bakken en buizen=1;ASSENEDE (BE);43002;;2439261
19358;14/02/2020;114272.60495089965;192533.16598308738;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;;;;;Follow-up=8, Bins and tubes=1, Chemical control=8;Suivi=8, Tubes=1, Produits chimiques=8;Opvolging=8, Bakken en buizen=1, Chemische bestrijding=8;LAARNE (BE);42010;;2439261
19359;14/02/2020;91961.24836814123;185753.25579996035;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;;;;;Follow-up=8, Chemical control=5;Suivi=8, Produits chimiques=5;Opvolging=8, Chemische bestrijding=5;DEINZE (BE);44011;;2439261
19410;18/02/2020;92726.60129924832;158856.8309450252;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;Identified;Observé;Vastgesteld;0;Follow-up=7, Chemical control=4, Bins and tubes=1;Suivi=7, Produits chimiques=4, Tubes=1;Opvolging=7, Chemische bestrijding=4, Bakken en buizen=1;RONSE (BE);45041;;2439261
19411;18/02/2020;96665.34147337844;183335.92721517105;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;Identified;Observé;Vastgesteld;0;Bins and tubes=1, Follow-up=8, Chemical control=5;Tubes=1, Suivi=8, Produits chimiques=5;Bakken en buizen=1, Opvolging=8, Chemische bestrijding=5;NAZARETH (BE);44048;;2439261
19413;18/02/2020;94335.87952373493;183171.66116727144;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;Identified;Observé;Vastgesteld;0;Chemical control=6, Follow-up=8;Produits chimiques=6, Suivi=8;Chemische bestrijding=6, Opvolging=8;NAZARETH (BE);44048;;2439261
19446;20/02/2020;89888.69515754763;210786.11113299895;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;Identified;Observé;Vastgesteld;0;Follow-up=7, Chemical control=2, Bins and tubes=1;Suivi=7, Produits chimiques=2, Tubes=1;Opvolging=7, Chemische bestrijding=2, Bakken en buizen=1;MALDEGEM (BE);43010;;2439261
19447;20/02/2020;95195.92643055203;192413.8622233132;Animal;Animal;Dier;Egyptian goose;L'Ouette d'Egypte;Nijlgans;Catch;Capturé;Gevangen;0;Trap cage=2, Follow-up=1;Nasses à rat musqué=2, Suivi=1;Vangkooi=2, Opvolging=1;NEVELE (BE);44049;;2498252
19451;20/02/2020;109971.98562748038;163704.69978726935;Animal;Animal;Dier;Other;Autre;Andere;Traces;Traces;Sporen;1;Bins and tubes=4, Follow-up=5;Tubes=4, Suivi=5;Bakken en buizen=4, Opvolging=5;BRAKEL (BE);45059;;UNKNOWN
19469;21/02/2020;102538.5564885517;216884.00510072708;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;;;;;Bins and tubes=1, Follow-up=7, Chemical control=3;Tubes=1, Suivi=7, Produits chimiques=3;Bakken en buizen=1, Opvolging=7, Chemische bestrijding=3;ASSENEDE (BE);43002;;2439261
19516;25/02/2020;110791.8385379512;194030.27086716983;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;;;;;Follow-up=8, Bins and tubes=1, Chemical control=6;Suivi=8, Tubes=1, Produits chimiques=6;Opvolging=8, Bakken en buizen=1, Chemische bestrijding=6;DESTELBERGEN (BE);44013;;2439261
19514;25/02/2020;90908.41920149059;198107.167150544;Animal;Animal;Dier;Other;Autre;Andere;Catch;Capturé;Gevangen;0;Trap cage=3, Follow-up=2;Nasses à rat musqué=3, Suivi=2;Vangkooi=3, Opvolging=2;AALTER (BE);44001;;UNKNOWN
19560;26/02/2020;93913.41041237634;208595.30483511835;Animal;Animal;Dier;Other;Autre;Andere;Catch;Capturé;Gevangen;22;Trap cage=2, Follow-up=6;Nasses à rat musqué=2, Suivi=6;Vangkooi=2, Opvolging=6;EEKLO (BE);43005;;UNKNOWN
19540;26/02/2020;122475.30798285705;181592.8500029212;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;Identified;Observé;Vastgesteld;0;Bins and tubes=1, Chemical control=5, Follow-up=6;Tubes=1, Produits chimiques=5, Suivi=6;Bakken en buizen=1, Chemische bestrijding=5, Opvolging=6;ERPE-MERE (BE);41082;;2439261
19537;26/02/2020;98013.52937639164;187985.90088223387;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;Identified;Observé;Vastgesteld;0;Follow-up=6, Bins and tubes=1, Chemical control=6;Suivi=6, Tubes=1, Produits chimiques=6;Opvolging=6, Bakken en buizen=1, Chemische bestrijding=6;SINT-MARTENS-LATEM (BE);44064;;2439261
19577;27/02/2020;144598.13339073;201743.72993899137;Animal;Animal;Dier;Other;Autre;Andere;;;;;Chemical control=1, Bins and tubes=5, Follow-up=1;Produits chimiques=1, Tubes=5, Suivi=1;Chemische bestrijding=1, Bakken en buizen=5, Opvolging=1;KRUIBEKE (BE);46013;;UNKNOWN
19561;28/02/2020;112393.87822099062;191248.28885139618;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;;;;;Chemical control=8, Bins and tubes=1, Follow-up=8;Produits chimiques=8, Tubes=1, Suivi=8;Chemische bestrijding=8, Bakken en buizen=1, Opvolging=8;LAARNE (BE);42010;;2439261
19572;02/03/2020;98237.01026995914;175469.92747848853;Animal;Animal;Dier;Egyptian goose;L'Ouette d'Egypte;Nijlgans;Catch;Capturé;Gevangen;3;Follow-up=4, Trap cage=1;Suivi=4, Nasses à rat musqué=1;Opvolging=4, Vangkooi=1;OUDENAARDE (BE);45035;;2498252
19581;03/03/2020;102298.30535495856;212523.37248088326;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;;;;;Follow-up=5, Bins and tubes=1, Chemical control=2;Suivi=5, Tubes=1, Produits chimiques=2;Opvolging=5, Bakken en buizen=1, Chemische bestrijding=2;ASSENEDE (BE);43002;;2439261
19582;03/03/2020;102316.69526382562;212499.08255314082;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;;;;;Follow-up=5, Bins and tubes=1, Chemical control=3;Suivi=5, Tubes=1, Produits chimiques=3;Opvolging=5, Bakken en buizen=1, Chemische bestrijding=3;ASSENEDE (BE);43002;;2439261
19603;04/03/2020;99621.75600259256;175061.91066488065;Animal;Animal;Dier;Beaver;Castor/bièvre;Bever;Traces;Traces;Sporen;1;Follow-up=1;Suivi=1;Opvolging=1;OUDENAARDE (BE);45035;;4409131
19608;04/03/2020;114874.23328000902;180648.4163672747;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;Identified;Observé;Vastgesteld;0;Bins and tubes=1, Follow-up=5, Chemical control=5;Tubes=1, Suivi=5, Produits chimiques=5;Bakken en buizen=1, Opvolging=5, Chemische bestrijding=5;SINT-LIEVENS-HOUTEM (BE);41063;;2439261
19611;04/03/2020;94565.4942974473;169811.64641317725;Animal;Animal;Dier;Egyptian goose;L'Ouette d'Egypte;Nijlgans;Identified;Observé;Vastgesteld;2;Follow-up=1;Suivi=1;Opvolging=1;OUDENAARDE (BE);45035;;2498252
19713;05/03/2020;131395.42589159432;204128.2367853187;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;;;;;Bins and tubes=1, Chemical control=2, Follow-up=5;Tubes=1, Produits chimiques=2, Suivi=5;Bakken en buizen=1, Chemische bestrijding=2, Opvolging=5;SINT-NIKLAAS (BE);46021;;2439261
19644;06/03/2020;112713.98420299833;161640.52197796665;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;Identified;Observé;Vastgesteld;0;Chemical control=5, Follow-up=6, Bins and tubes=1;Produits chimiques=5, Suivi=6, Tubes=1;Chemische bestrijding=5, Opvolging=6, Bakken en buizen=1;GERAARDSBERGEN (BE);41018;;2439261
19643;06/03/2020;110890.11585994923;162463.8988461364;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;Identified;Observé;Vastgesteld;0;Follow-up=6, Bins and tubes=1, Chemical control=5;Suivi=6, Tubes=1, Produits chimiques=5;Opvolging=6, Bakken en buizen=1, Chemische bestrijding=5;BRAKEL (BE);45059;;2439261
19693;06/03/2020;110896.50612319708;162498.8033031011;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;Identified;Observé;Vastgesteld;0;Follow-up=6, Bins and tubes=1, Chemical control=5;Suivi=6, Tubes=1, Produits chimiques=5;Opvolging=6, Bakken en buizen=1, Chemische bestrijding=5;GERAARDSBERGEN (BE);41018;;2439261
19645;06/03/2020;128089.43664477109;190646.2118667541;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;;;;;Chemical control=5, Bins and tubes=1, Follow-up=6;Produits chimiques=5, Tubes=1, Suivi=6;Chemische bestrijding=5, Bakken en buizen=1, Opvolging=6;DENDERMONDE (BE);42006;;2439261
19646;06/03/2020;100491.35405302912;208768.69594414253;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;;;;;Bins and tubes=1, Chemical control=3, Follow-up=5;Tubes=1, Produits chimiques=3, Suivi=5;Bakken en buizen=1, Chemische bestrijding=3, Opvolging=5;ASSENEDE (BE);43002;;2439261
19647;06/03/2020;100506.04949170731;208774.39700923394;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;;;;;Bins and tubes=1, Chemical control=2, Follow-up=5;Tubes=1, Produits chimiques=2, Suivi=5;Bakken en buizen=1, Chemische bestrijding=2, Opvolging=5;ASSENEDE (BE);43002;;2439261
19703;06/03/2020;112166.58859132108;160851.926924292;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;Identified;Observé;Vastgesteld;0;Chemical control=5, Follow-up=6, Bins and tubes=1;Produits chimiques=5, Suivi=6, Tubes=1;Chemische bestrijding=5, Opvolging=6, Bakken en buizen=1;GERAARDSBERGEN (BE);41018;;2439261
19649;06/03/2020;118612.29305575552;163565.9319756329;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;Identified;Observé;Vastgesteld;0;Chemical control=2, Bins and tubes=1, Follow-up=6;Produits chimiques=2, Tubes=1, Suivi=6;Chemische bestrijding=2, Bakken en buizen=1, Opvolging=6;GERAARDSBERGEN (BE);41018;;2439261
19654;06/03/2020;117010.05602290024;162959.91436296888;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;Identified;Observé;Vastgesteld;0;Follow-up=6, Bins and tubes=1, Chemical control=3;Suivi=6, Tubes=1, Produits chimiques=3;Opvolging=6, Bakken en buizen=1, Chemische bestrijding=3;GERAARDSBERGEN (BE);41018;;2439261
19702;06/03/2020;114099.73140092177;162043.591722711;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;Identified;Observé;Vastgesteld;0;Follow-up=6, Chemical control=6, Bins and tubes=1;Suivi=6, Produits chimiques=6, Tubes=1;Opvolging=6, Chemische bestrijding=6, Bakken en buizen=1;GERAARDSBERGEN (BE);41018;;2439261
19653;06/03/2020;122042.52990919192;163181.79103556834;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;Identified;Observé;Vastgesteld;0;Chemical control=4, Follow-up=6, Bins and tubes=1;Produits chimiques=4, Suivi=6, Tubes=1;Chemische bestrijding=4, Opvolging=6, Bakken en buizen=1;GERAARDSBERGEN (BE);41018;;2439261
19652;06/03/2020;122003.9484582392;162841.74623896182;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;Identified;Observé;Vastgesteld;0;Follow-up=6, Bins and tubes=1, Chemical control=3;Suivi=6, Tubes=1, Produits chimiques=3;Opvolging=6, Bakken en buizen=1, Chemische bestrijding=3;GALMAARDEN (BE);23023;;2439261
19701;06/03/2020;113940.21889893785;161211.06868572067;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;Identified;Observé;Vastgesteld;0;Follow-up=6, Bins and tubes=1, Chemical control=3;Suivi=6, Tubes=1, Produits chimiques=3;Opvolging=6, Bakken en buizen=1, Chemische bestrijding=3;GERAARDSBERGEN (BE);41018;;2439261
19648;06/03/2020;114506.678494166;193051.08307637926;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;;;;;Bins and tubes=1, Follow-up=8, Chemical control=5;Tubes=1, Suivi=8, Produits chimiques=5;Bakken en buizen=1, Opvolging=8, Chemische bestrijding=5;LAARNE (BE);42010;;2439261
19650;06/03/2020;122809.28569481912;163298.71227556374;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;Identified;Observé;Vastgesteld;0;Follow-up=7, Bins and tubes=1, Chemical control=5;Suivi=7, Tubes=1, Produits chimiques=5;Opvolging=7, Bakken en buizen=1, Chemische bestrijding=5;GERAARDSBERGEN (BE);41018;;2439261
19700;06/03/2020;116918.87266611277;165404.56857575942;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;Identified;Observé;Vastgesteld;0;Chemical control=5, Bins and tubes=1, Follow-up=6;Produits chimiques=5, Tubes=1, Suivi=6;Chemische bestrijding=5, Bakken en buizen=1, Opvolging=6;GERAARDSBERGEN (BE);41018;;2439261
19663;09/03/2020;126478.45455101074;182185.23381648958;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;Identified;Observé;Vastgesteld;0;Chemical control=3, Bins and tubes=1, Follow-up=6;Produits chimiques=3, Tubes=1, Suivi=6;Chemische bestrijding=3, Bakken en buizen=1, Opvolging=6;AALST (BE);41002;;2439261
19665;09/03/2020;126357.7080450547;182143.905710876;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;Identified;Observé;Vastgesteld;0;Bins and tubes=1, Chemical control=3, Follow-up=6;Tubes=1, Produits chimiques=3, Suivi=6;Bakken en buizen=1, Chemische bestrijding=3, Opvolging=6;AALST (BE);41002;;2439261
19664;09/03/2020;126413.43232408617;182171.43196576368;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;Identified;Observé;Vastgesteld;0;Chemical control=4, Bins and tubes=1, Follow-up=6;Produits chimiques=4, Tubes=1, Suivi=6;Chemische bestrijding=4, Bakken en buizen=1, Opvolging=6;AALST (BE);41002;;2439261
19666;09/03/2020;136082.6568912701;205399.73114494234;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;;;;;Chemical control=5, Bins and tubes=1, Follow-up=5;Produits chimiques=5, Tubes=1, Suivi=5;Chemische bestrijding=5, Bakken en buizen=1, Opvolging=5;SINT-NIKLAAS (BE);46021;;2439261
19669;09/03/2020;95058.0550206837;168461.34048944246;Animal;Animal;Dier;Other;Autre;Andere;Catch;Capturé;Gevangen;3;Trap cage=1, Follow-up=5;Nasses à rat musqué=1, Suivi=5;Vangkooi=1, Opvolging=5;OUDENAARDE (BE);45035;;UNKNOWN
19690;09/03/2020;94458.6383058977;169839.8231562795;Animal;Animal;Dier;Muskrat;Rat musqué;Muskusrat;;;;;Fish traps=2, Follow-up=2;Nasses à écreuvisse / à poisson=2, Suivi=2;Fuiken=2, Opvolging=2;OUDENAARDE (BE);45035;;5219858
19689;09/03/2020;94440.89855549976;169850.29060395993;Animal;Animal;Dier;Muskrat;Rat musqué;Muskusrat;Catch;Capturé;Gevangen;2;Follow-up=1;Suivi=1;Opvolging=1;OUDENAARDE (BE);45035;;5219858
19715;10/03/2020;81911.7358909162;216348.1649693083;Animal;Animal;Dier;Muskrat;Rat musqué;Muskusrat;Identified;Observé;Vastgesteld;0;Follow-up=4;Suivi=4;Opvolging=4;DAMME (BE);31006;;5219858
19718;10/03/2020;93212.11933067159;173475.63774768356;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;Identified;Observé;Vastgesteld;1;Follow-up=8, Chemical control=6;Suivi=8, Produits chimiques=6;Opvolging=8, Chemische bestrijding=6;WORTEGEM-PETEGEM (BE);45061;;2439261
19719;10/03/2020;114634.46416970826;162323.47879462782;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;Identified;Observé;Vastgesteld;0;Bins and tubes=1, Follow-up=6, Chemical control=5;Tubes=1, Suivi=6, Produits chimiques=5;Bakken en buizen=1, Opvolging=6, Chemische bestrijding=5;GERAARDSBERGEN (BE);41018;;2439261
19721;10/03/2020;142938.05421306138;212867.9306274969;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;;;;;Follow-up=6, Bins and tubes=1, Chemical control=2;Suivi=6, Tubes=1, Produits chimiques=2;Opvolging=6, Bakken en buizen=1, Chemische bestrijding=2;BEVEREN (BE);46003;;2439261
19722;10/03/2020;116060.25057001959;208853.97014593985;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;;;;;Follow-up=6, Bins and tubes=1, Chemical control=5;Suivi=6, Tubes=1, Produits chimiques=5;Opvolging=6, Bakken en buizen=1, Chemische bestrijding=5;WACHTEBEKE (BE);44073;;2439261
19723;10/03/2020;110594.91441795172;161618.53725973796;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;Identified;Observé;Vastgesteld;0;Follow-up=2, Bins and tubes=7, Chemical control=7;Suivi=2, Tubes=7, Produits chimiques=7;Opvolging=2, Bakken en buizen=7, Chemische bestrijding=7;BRAKEL (BE);45059;;2439261
19724;10/03/2020;110564.62907244923;161587.928762706;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;Identified;Observé;Vastgesteld;0;Bins and tubes=1, Follow-up=8, Chemical control=6;Tubes=1, Suivi=8, Produits chimiques=6;Bakken en buizen=1, Opvolging=8, Chemische bestrijding=6;BRAKEL (BE);45059;;2439261
19735;11/03/2020;111330.9107982251;195754.0316005852;Animal;Animal;Dier;Other;Autre;Andere;Identified;Observé;Vastgesteld;0;Trap cage=4, Follow-up=1;Nasses à rat musqué=4, Suivi=1;Vangkooi=4, Opvolging=1;DESTELBERGEN (BE);44013;;UNKNOWN
19737;11/03/2020;95322.91619461347;189474.8501938386;Animal;Animal;Dier;Other;Autre;Andere;;;;;Follow-up=1, Trap cage=2;Suivi=1, Nasses à rat musqué=2;Opvolging=1, Vangkooi=2;DEINZE (BE);44011;;UNKNOWN
19738;11/03/2020;127060.71702874848;195520.98753042053;Animal;Animal;Dier;Other;Autre;Andere;;;;;Follow-up=2, Bins and tubes=1, Chemical control=1;Suivi=2, Tubes=1, Produits chimiques=1;Opvolging=2, Bakken en buizen=1, Chemische bestrijding=1;ZELE (BE);42028;;UNKNOWN
19739;11/03/2020;98697.86924539438;176840.52832590044;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;Identified;Observé;Vastgesteld;0;Bins and tubes=1, Follow-up=8, Chemical control=3;Tubes=1, Suivi=8, Produits chimiques=3;Bakken en buizen=1, Opvolging=8, Chemische bestrijding=3;ZINGEM (BE);45057;;2439261
19745;12/03/2020;140887.76978441674;206271.68965304457;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;;;;;Follow-up=6, Chemical control=6, Bins and tubes=1;Suivi=6, Produits chimiques=6, Tubes=1;Opvolging=6, Chemische bestrijding=6, Bakken en buizen=1;KRUIBEKE (BE);46013;;2439261
19746;12/03/2020;146560.86690450035;207451.14102744497;Animal;Animal;Dier;Beaver;Castor/bièvre;Bever;Traces;Traces;Sporen;1;Follow-up=1;Suivi=1;Opvolging=1;KRUIBEKE (BE);46013;;4409131
19748;12/03/2020;105899.82062078419;172544.9135335125;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;Identified;Observé;Vastgesteld;0;Follow-up=8, Bins and tubes=1, Chemical control=8;Suivi=8, Tubes=1, Produits chimiques=8;Opvolging=8, Bakken en buizen=1, Chemische bestrijding=8;ZWALM (BE);45065;;2439261
19762;13/03/2020;103101.17990524815;212785.20645778906;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;;;;;Bins and tubes=1, Follow-up=5, Chemical control=3;Tubes=1, Suivi=5, Produits chimiques=3;Bakken en buizen=1, Opvolging=5, Chemische bestrijding=3;ASSENEDE (BE);43002;;2439261
20365;16/03/2020;102595.57036460872;172516.67843730003;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;;;;;Chemical control=2, Follow-up=2;Produits chimiques=2, Suivi=2;Chemische bestrijding=2, Opvolging=2;OUDENAARDE (BE);45035;;2439261
20364;16/03/2020;102570.40258570467;172499.1183008263;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;;;;;Follow-up=2, Chemical control=2;Suivi=2, Produits chimiques=2;Opvolging=2, Chemische bestrijding=2;OUDENAARDE (BE);45035;;2439261
19785;16/03/2020;83273.20078696459;201074.0974180838;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;Identified;Observé;Vastgesteld;0;Bins and tubes=1, Follow-up=5, Chemical control=10;Tubes=1, Suivi=5, Produits chimiques=10;Bakken en buizen=1, Opvolging=5, Chemische bestrijding=10;AALTER (BE);44001;;2439261
19797;17/03/2020;110385.7938689617;189789.7611702904;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;;;;;Bins and tubes=1, Chemical control=4, Follow-up=5;Tubes=1, Produits chimiques=4, Suivi=5;Bakken en buizen=1, Chemische bestrijding=4, Opvolging=5;DESTELBERGEN (BE);44013;;2439261
19798;17/03/2020;120409.98875122276;192950.00886110123;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;Identified;Observé;Vastgesteld;0;Bins and tubes=3, Chemical control=8, Follow-up=8;Tubes=3, Produits chimiques=8, Suivi=8;Bakken en buizen=3, Chemische bestrijding=8, Opvolging=8;BERLARE (BE);42003;;2439261
19823;18/03/2020;132989.3214655204;212387.04686948564;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;;;;;Bins and tubes=1;Tubes=1;Bakken en buizen=1;SINT-GILLIS-WAAS (BE);46020;;2439261
19822;18/03/2020;132963.79179322897;212463.5627962742;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;;;;;Bins and tubes=1;Tubes=1;Bakken en buizen=1;SINT-GILLIS-WAAS (BE);46020;;2439261
19842;19/03/2020;131596.56339526433;183138.77997497376;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;Identified;Observé;Vastgesteld;0;Chemical control=5, Bins and tubes=1, Follow-up=5;Produits chimiques=5, Tubes=1, Suivi=5;Chemische bestrijding=5, Bakken en buizen=1, Opvolging=5;AALST (BE);41002;;2439261
19843;19/03/2020;144967.50340178193;201986.57912919484;Animal;Animal;Dier;Beaver;Castor/bièvre;Bever;Traces;Traces;Sporen;2;Bins and tubes=1, Chemical control=2, Follow-up=3;Tubes=1, Produits chimiques=2, Suivi=3;Bakken en buizen=1, Chemische bestrijding=2, Opvolging=3;KRUIBEKE (BE);46013;;4409131
19863;20/03/2020;100027.00765234808;179918.12310548592;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;Identified;Observé;Vastgesteld;1;Bins and tubes=1, Chemical control=8, Follow-up=8;Tubes=1, Produits chimiques=8, Suivi=8;Bakken en buizen=1, Chemische bestrijding=8, Opvolging=8;GAVERE (BE);44020;;2439261
19864;20/03/2020;117093.53955131763;166547.05537674204;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;;;;;Chemical control=3, Follow-up=5, Bins and tubes=1;Produits chimiques=3, Suivi=5, Tubes=1;Chemische bestrijding=3, Opvolging=5, Bakken en buizen=1;GERAARDSBERGEN (BE);41018;;2439261
19865;20/03/2020;117850.44649480942;166917.431574421;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;;;;;Follow-up=6, Chemical control=2, Bins and tubes=1;Suivi=6, Produits chimiques=2, Tubes=1;Opvolging=6, Chemische bestrijding=2, Bakken en buizen=1;GERAARDSBERGEN (BE);41018;;2439261
19866;20/03/2020;117822.84964685567;166858.20895420387;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;;;;;Follow-up=6, Bins and tubes=1, Chemical control=3;Suivi=6, Tubes=1, Produits chimiques=3;Opvolging=6, Bakken en buizen=1, Chemische bestrijding=3;GERAARDSBERGEN (BE);41018;;2439261
19871;23/03/2020;84128.06312789001;216113.49580731615;Animal;Animal;Dier;Other;Autre;Andere;Identified;Observé;Vastgesteld;0;Follow-up=1;Suivi=1;Opvolging=1;MALDEGEM (BE);43010;;UNKNOWN
19869;23/03/2020;136062.9877668789;203916.9261837229;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;;;;;Follow-up=5, Bins and tubes=1, Chemical control=3;Suivi=5, Tubes=1, Produits chimiques=3;Opvolging=5, Bakken en buizen=1, Chemische bestrijding=3;SINT-NIKLAAS (BE);46021;;2439261
19872;23/03/2020;83851.41578313745;216729.03006755002;Animal;Animal;Dier;Other;Autre;Andere;Identified;Observé;Vastgesteld;0;Follow-up=1;Suivi=1;Opvolging=1;;;;UNKNOWN
19882;24/03/2020;139890.83528990377;208480.19442064688;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;;;;;Follow-up=6, Bins and tubes=1, Chemical control=4;Suivi=6, Tubes=1, Produits chimiques=4;Opvolging=6, Bakken en buizen=1, Chemische bestrijding=4;BEVEREN (BE);46003;;2439261
19886;24/03/2020;105473.8783291053;164503.6128630368;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;;;;;Follow-up=8, Bins and tubes=1, Chemical control=2;Suivi=8, Tubes=1, Produits chimiques=2;Opvolging=8, Bakken en buizen=1, Chemische bestrijding=2;BRAKEL (BE);45059;;2439261
19887;25/03/2020;91657.5089436628;189941.15904163383;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;;;;;Bins and tubes=1, Chemical control=4, Follow-up=5;Tubes=1, Produits chimiques=4, Suivi=5;Bakken en buizen=1, Chemische bestrijding=4, Opvolging=5;DEINZE (BE);44011;;2439261
